Date        Time    Tempout Hitemp  Lowtemp OutHum  DewPt   WindSpeed   WindDir WindRun HiSpeed HiDir
01/03/18    0:05    14.9    14.9    14.9	91	    13.4	0.0	        ---	    0.00	0.0	    ---
01/03/18	13:55	21.1	21.2	21.1	72	    15.9	3.1	        NW	    0.94	4.9	    NW
01/03/18	14:00	21.2	21.2	21.1	70	    15.5	2.7	        NW	    0.80	4.5	    NNW
01/03/18	14:05	21.1	21.2	21.1	68	    14.9	3.6	        NW	    1.07	5.4	    NW
01/03/18	14:10	21.0	21.1	21.0	70	    15.3	2.2	        NW	    0.67	4.5	    NW
01/03/18	14:15	20.8	21.0	20.8	69	    14.9	2.7	        WNW	    0.80	8.5	    NNW
01/03/18	14:20	20.5	20.8	20.5	70	    14.8	2.2	        NW	    0.67	5.8	    NW
01/03/18	14:25	20.7	20.7	20.5	70	    15.0	2.2	        WNW	    0.67	4.9	    N
01/03/18	14:30	20.7	20.7	20.6	71	    15.2	2.2	        NW	    0.67	4.5	    NNW
01/03/18	14:35	20.8	20.8	20.7	72	    15.6	1.3	        NNW	    0.40	4.5	    NNW
01/03/18	14:40	21.2	21.2	20.8	70	    15.5	1.3	        NW	    0.40	3.6	    NW
01/03/18	14:45	21.3	21.3	21.2	71	    15.9	2.2	        NW	    0.67	5.8	    NW
01/03/18	14:50	21.7	21.7	21.3	71	    16.2	1.8	        W	    0.54	4.9	    W
01/03/18	14:55	22.2	22.2	21.7	72	    16.9	0.9	        W	    0.27	4.5	    NW
01/03/18	15:00	22.4	22.4	22.2	67	    16.0	1.3	        WNW	    0.40	4.5	    NW
01/03/18	15:05	22.0	22.4	21.9	69	    16.0	2.2	        NNW	    0.67	5.4	    NNW
01/03/18	15:10	22.1	22.1	21.9	70	    16.4	0.9	        NW	    0.27	3.6	    WNW
01/03/18	15:15	22.2	22.2	22.2	69	    16.2	2.2	        WNW	    0.67	4.5	    WNW
01/03/18	15:20	22.0	22.2	22.0	69	    16.0	1.3	        NW	    0.40	4.0	    NW
01/03/18	15:25	22.1	22.1	22.0	69	    16.2	0.9	        WNW	    0.27	4.5	    WNW
01/03/18	15:30	21.9	22.2	21.9	67	    15.5	2.2	        WNW	    0.67	4.9	    WNW
01/03/18	15:35	21.6	21.9	21.6	68	    15.4	2.2	        NW	    0.67	4.5	    WNW
01/03/18	15:40	20.9	21.5	20.9	67	    14.6	2.2	        WNW	    0.67	4.9	    WNW
01/03/18	15:45	20.7	20.9	20.7	69	    14.8	2.2	        W	    0.67	4.0	    WNW
01/03/18	15:50	20.8	20.8	20.7	69	    14.9	1.3	        NW	    0.40	3.6	    WSW
01/03/18	15:55	21.2	21.2	20.8	68	    15.0	2.2	        NW	    0.67	5.4	    NW
01/03/18	16:00	21.2	21.2	21.2	68	    15.0	2.7	        NW	    0.80	4.5	    NW
01/03/18	16:05	21.2	21.2	21.2	67	    14.8	1.3	        WNW	    0.40	3.1	    WNW
01/03/18	16:10	21.3	21.3	21.2	67	    15.0	1.3	        WNW	    0.40	4.5	    WNW
01/03/18	16:15	21.6	21.6	21.3	68	    15.4	1.8	        WNW	    0.54	4.0	    W
01/03/18	16:20	21.3	21.6	21.3	69	    15.4	1.8	        WNW	    0.54	4.0	    WNW
01/03/18	16:25	21.3	21.3	21.3	70	    15.6	1.8	        NW	    0.54	4.9	    NNW
01/03/18	16:30	20.9	21.2	20.9	69	    15.0	2.2	        WNW	    0.67	5.4	    WNW
01/03/18	16:35	20.5	20.8	20.5	70	    14.8	1.8	        NW	    0.54	4.5	    NW
01/03/18	16:40	20.1	20.4	20.1	72	    14.9	1.8	        NNW	    0.54	3.6	    NNW
01/03/18	16:45	19.8	20.1	19.8	73	    14.8	1.3	        WNW	    0.40	3.6	    W
01/03/18	16:50	19.5	19.7	19.5	74	    14.7	1.8	        W	    0.54	3.6	    NW
01/03/18	16:55	19.3	19.5	19.3	75	    14.7	2.2	        WNW	    0.67	4.0	    WNW
01/03/18	17:00	19.2	19.2	19.2	77	    15.1	1.8	        WNW	    0.54	5.8	    NW
01/03/18	17:05	19.2	19.3	19.2	75	    14.7	1.3	        WNW	    0.40	4.0	    WNW
01/03/18	17:10	19.1	19.2	19.1	76	    14.8	1.8	        WNW	    0.54	4.0	    NW
01/03/18	17:15	18.9	19.1	18.9	76	    14.6	0.9	        NW	    0.27	3.6	    WNW
01/03/18	17:20	18.9	18.9	18.9	76	    14.6	1.3	        WNW	    0.40	3.1	    W
01/03/18	17:25	18.9	18.9	18.9	76	    14.6	1.8	        W	    0.54	3.6	    W
01/03/18	17:30	18.8	18.9	18.8	76	    14.5	1.3	        WNW	    0.40	3.6	    WNW
01/03/18	17:35	18.7	18.8	18.7	77	    14.6	1.3	        NW	    0.40	3.1	    W
01/03/18	17:40	18.5	18.7	18.5	77	    14.4	1.8	        W	    0.54	4.5	    NW
01/03/18	17:45	18.3	18.5	18.3	78	    14.4	0.9	        WNW	    0.27	2.2	    NW
01/03/18	17:50	18.2	18.3	18.2	78	    14.3	0.4	        W	    0.13	3.6	    NW
01/03/18	17:55	18.1	18.2	18.1	79	    14.4	0.9	        WNW	    0.27	2.7	    WNW
01/03/18	18:00	17.8	18.1	17.8	80	    14.3	0.4	        WNW	    0.13	2.2	    WNW
01/03/18	18:05	17.6	17.8	17.6	81	    14.3	0.9	        WSW	    0.27	3.1	    NW
01/03/18	18:10	17.3	17.6	17.3	81	    14.0	0.4	        WNW	    0.13	3.1	    WNW
01/03/18	18:15	17.0	17.2	17.0	82	    13.9	1.3	        WNW	    0.40	3.6	    WNW
01/03/18	18:20	16.8	17.0	16.8	82	    13.7	0.0	        NW	    0.00	2.2	    NW
01/03/18	18:25	16.7	16.8	16.7	82	    13.6	0.4	        WNW	    0.13	2.2	    WNW
01/03/18	18:30	16.6	16.7	16.6	83	    13.7	0.4	        SSE	    0.13	2.2	    WNW
01/03/18	18:35	16.4	16.6	16.4	84	    13.7	0.4	        W	    0.13	1.8	    W
01/03/18	18:40	16.3	16.4	16.3	84	    13.6	0.9	        W	    0.27	2.7	    W
01/03/18	18:45	16.2	16.3	16.2	85	    13.6	0.4	        WNW	    0.13	2.2	    WNW
01/03/18	18:50	16.0	16.1	16.0	85	    13.5	0.0	        WNW	    0.00	0.9	    WNW
01/03/18	18:55	15.9	16.0	15.9	86	    13.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	19:00	15.9	15.9	15.9	86	    13.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	19:05	15.8	15.9	15.8	86	    13.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	19:10	15.8	15.8	15.8	86	    13.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	19:15	15.8	15.8	15.8	86	    13.5	0.0	        ---	    0.00	0.0	    ---
01/03/18	19:20	15.8	15.8	15.8	87	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	19:25	15.8	15.8	15.8	87	    13.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	19:30	15.8	15.8	15.8	87	    13.7	0.9	        SSE	    0.27	2.2	    SSE
01/03/18	19:35	15.8	15.8	15.8	88	    13.8	0.4	        SSE	    0.13	2.2	    SSE
01/03/18	19:40	15.8	15.8	15.8	88	    13.8	0.9	        SSE	    0.27	2.2	    SSE
01/03/18	19:45	15.8	15.8	15.8	88	    13.8	0.0	        SSE	    0.00	0.4	    SSE
01/03/18	19:50	15.7	15.8	15.7	88	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	19:55	15.7	15.8	15.7	88	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	20:00	15.7	15.7	15.7	89	    13.9	0.0	        SSE	    0.00	0.9	    SSE
01/03/18	20:05	15.6	15.7	15.6	89	    13.8	0.0	        SSE	    0.00	0.9	    SSE
01/03/18	20:10	15.6	15.6	15.6	89	    13.7	0.4	        SSE	    0.13	0.9	    SSE
01/03/18	20:15	15.5	15.6	15.5	89	    13.7	0.0	        ---	    0.00	0.0	    ---
01/03/18	20:20	15.4	15.5	15.4	89	    13.6	0.0	        ---	    0.00	0.0	    ---
01/03/18	20:25	15.4	15.4	15.4	90	    13.8	0.0	        ---	    0.00	0.0	    ---
01/03/18	20:30	15.4	15.4	15.4	90	    13.8	0.0	        ---	    0.00	0.0	    ---
01/03/18	20:35	15.4	15.4	15.4	90	    13.8	0.0	        ---	    0.00	0.0	    ---
01/03/18	20:40	15.4	15.4	15.4	90	    13.8	0.0	        SSE	    0.00	0.4	    SSE
01/03/18	20:45	15.3	15.4	15.3	90	    13.7	0.4	        SSE	    0.13	1.3	    SSE
